   # Index         I (Jy)      M/D (uas)       PA (deg)  VA red. chisq  CP red. chisq     red. chisq     log-liklhd     FileName
         0       0.469783        3.01452       -227.353        10.6809        6.29093        8.09849       -1395.49     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0000_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         1         0.5619        3.15472       -223.242        23.3153        21.6209        22.0854        -3163.9     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0001_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         2       0.457759        3.44231       -155.829        3.69457        4.63375        4.17442       -922.658     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0002_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         3       0.539597        3.44978       -225.799        7.56323        7.08832        7.20603       -1286.91     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0003_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         4       0.504848        3.39623       -154.109        6.37526        8.34895        7.40054       -1300.42     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0004_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         5       0.615939        3.18455       -154.955        2.49167        4.81305        3.75837       -946.119     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0005_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         6       0.405334        3.26946        -222.24        3.61577        3.50935        3.51239       -805.947     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0006_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         7       0.400948        3.09759       -206.326        10.7507        9.52512         9.9354       -1599.12     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0007_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         8       0.432107        2.97015       -169.788        4.43119        4.70292        4.52919       -948.406     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0008_158_0_230.e9_6.2e9_3.27813e+25_160.dat
         9       0.576204        3.08634       -190.261        5.48518        4.48707        4.86091       -1014.94     /gpfs/hpu/EHT2/IHARM_inc+5/MAD_a0_384x192x192_IHARM/m_1_1_160/image_a0_0009_158_0_230.e9_6.2e9_3.27813e+25_160.dat
