   # Index         I (Jy)      M/D (uas)       PA (deg)  VA red. chisq  CP red. chisq     red. chisq     log-liklhd     FileName     VA Data file     CP Data file
         0       0.393949        1.89182       -289.859        11.6793        11.7753        11.3069       -607.261     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0000_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         1       0.514467         2.3112       -84.8585        38.6161        36.9192        36.3412       -1650.34     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0001_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         2       0.329138        1.63536       -193.749        6.19458        2.19535        3.89879       -291.493     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0002_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         3       0.320304        1.66408        -251.64        24.2247         11.704        16.8625       -843.469     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0003_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         4       0.443498        1.77225       -80.7638        2.17786        4.39156          3.246       -262.019     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0004_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         5       0.342183        1.72661       -135.635        2.69417        6.38758        4.51024       -311.272     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0005_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         6        1.13324        5.21878       -42.0915        28.4451        211.647        122.329       -5258.43     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0006_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         7       0.805313        1.70337       -55.3734        7.00621        8.45915         7.5057       -465.149     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0007_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         8       0.390609        1.61065       -213.523        6.19875        6.93753        6.35744       -386.934     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0008_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
         9       0.522697        1.68087       -193.304         4.1868        1.43923        2.61203       -234.547     /gpfs/abroderick/EHT2/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/image_a0_0009_168_0_230.e9_6.2e9_1.53937e+25_20.dat     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/VM_simdata_3600_seed=18_netcal_scanavg.d     /gpfs/abroderick/EHT2/Fastball/IHARM_inc-5/MAD_a0_384x192x192_IHARM/m_1_1_20/CP_simdata_3600_seed=18_netcal_scanavg_cphase.d
